11976,ITIS 700,Desarrollo de Videojuegos,OO1,M,1500-1659,CONDE - RAMIREZ JUAN CARLOS,1CCO2/208
11976,ITIS 700,Desarrollo de Videojuegos,OO1,V,1500-1659,CONDE - RAMIREZ JUAN CARLOS,1CCO2/208
12331,FGUS 002,DHPC,106,A,0700-0859,Carlos Leopoldo Carreón Díaz de León,1CCO4/204
12331,FGUS 002,DHPC,106,J,0700-0859,Carlos Leopoldo Carreón Díaz de León,1CCO4/204
27267,FGUS 002,DHPC,104,A,0900-1059,DE LA ROSA - FLORES RAFAEL,1CCO1V/
27267,FGUS 002,DHPC,104,J,0900-1059,DE LA ROSA - FLORES RAFAEL,1CCO1V/
31570,FGUS 002,DHPC,105,M,1700-1859,RODRIGUEZ - PEREZ FERNANDO,1CCO4/304
31570,FGUS 002,DHPC,105,V,1700-1859,RODRIGUEZ - PEREZ FERNANDO,1CCO4/304
10008,FGUS 002,DHPC,101,A,1700-1859,VAZQUEZ - RAMIREZ JESUS,1CCO1/001
10008,FGUS 002,DHPC,101,J,1700-1859,VAZQUEZ - RAMIREZ JESUS,1CCO1/001
12323,FGUS 002,DHPC,102,A,1100-1259,VAZQUEZ - RAMIREZ JESUS,1CCO1V/
12323,FGUS 002,DHPC,102,J,1100-1259,VAZQUEZ - RAMIREZ JESUS,1CCO1V/
12327,FGUS 002,DHPC,103,A,1500-1659,VAZQUEZ - RAMIREZ JESUS,1CCO4/202
12327,FGUS 002,DHPC,103,J,1500-1659,VAZQUEZ - RAMIREZ JESUS,1CCO4/202
12394,ITIS 014,Diseno de Base de Datos,OO2,L,1800-1859,ELVIRA - ENRIQUEZ ROBERTO,1CCO4/102
12394,ITIS 014,Diseno de Base de Datos,OO2,A,1700-1859,ELVIRA - ENRIQUEZ ROBERTO,1CCO2/208
12394,ITIS 014,Diseno de Base de Datos,OO2,J,1700-1859,ELVIRA - ENRIQUEZ ROBERTO,1CCO2/208
11981,ITIS 014,Diseno de Base de Datos,OO1,L,1100-1159,TORRIJOS - MUNOZ MARIA TERESA,1CCO2/207
11981,ITIS 014,Diseno de Base de Datos,OO1,M,1100-1259,TORRIJOS - MUNOZ MARIA TERESA,1CCO4/303
